book_id,genre
559,"['Fiction', 'Canada', 'Literature', 'Literary Fiction', 'Novels', 'Canadian Literature', 'Classics']"
560,"['Science Fiction', 'Fiction', 'Fantasy', 'Science Fiction Fantasy', 'Classics', 'Space Opera', 'Audiobook']"
561,"['Historical Fiction', 'Fiction', 'Fantasy', 'Historical', 'Romance', 'Prehistoric', 'Adventure']"
562,"['Mystery', 'Historical Fiction', 'Historical Mystery', 'Fiction', 'Historical', 'Victorian', 'Mystery Thriller']"
563,"['Science Fiction', 'Short Stories', 'Fiction', 'Classics', 'Philosophy', 'Science Fiction Fantasy', 'Fantasy']"
564,"['Mystery', 'Fiction', 'Crime', 'Mystery Thriller', 'Thriller', 'Detective', 'Audiobook']"
565,"['Science Fiction', 'Fiction', 'Fantasy', 'Short Stories', 'Space Opera', 'Science Fiction Fantasy', 'Adventure']"
566,"['Historical Fiction', 'Fiction', 'Humor', 'Historical', 'Adventure', 'China', 'Comedy']"
567,"['Fantasy', 'Fiction', 'Dark Fantasy', 'Epic Fantasy', 'Military Fiction', 'High Fantasy', 'Science Fiction Fantasy']"
568,"['Fantasy', 'Fiction', 'Science Fiction', 'Science Fiction Fantasy', 'Epic Fantasy', 'Audiobook', 'High Fantasy']"
569,"['Fiction', 'Historical Fiction', 'Literary Fiction', 'British Literature', 'Literature', 'Novels', 'Contemporary']"
570,"['Historical Romance', 'Romance', 'Historical', 'Historical Fiction', 'Fiction', 'Regency', 'Adult']"
571,"['Fantasy', 'Dragonlance', 'Fiction', 'Dragons', 'High Fantasy', 'Science Fiction Fantasy', 'Epic Fantasy']"
572,"['Fantasy', 'Dragonlance', 'Fiction', 'Dragons', 'High Fantasy', 'Epic Fantasy', 'Science Fiction Fantasy']"
573,"['Science Fiction', 'Humor', 'Fiction', 'Plays', 'Comedy', 'Fantasy', 'Science Fiction Fantasy']"
574,"['History', 'Nonfiction', 'Ancient History', 'Anthropology', 'Reference', 'Ancient', 'Sociology']"
575,"['Fiction', 'Classics', 'Historical Fiction', 'War', 'Literature', 'Novels', 'Literary Fiction']"
576,"['Mystery', 'Fiction', 'Crime', 'Detective', 'Thriller', 'Mystery Thriller', 'Suspense']"
577,"['Mystery', 'Fiction', 'Crime', 'British Literature', 'Detective', 'Mystery Thriller', 'Cozy Mystery']"
578,"['Mystery', 'Fiction', 'Crime', 'British Literature', 'Detective', 'Mystery Thriller', 'Cozy Mystery']"
579,"['Mystery', 'Fiction', 'Adventure', 'Cozy Mystery', 'Audiobook', 'Espionage', 'Thriller']"
580,"['Mystery', 'Fiction', 'Mystery Thriller', 'Crime', 'Thriller', 'Suspense', 'Audiobook']"
581,"['Mystery', 'Fiction', 'Cozy Mystery', 'Mystery Thriller', 'Culinary', 'Cookbooks']"
582,"['Fantasy', 'Fiction', 'Science Fiction', 'Short Stories', 'New Weird', 'Weird Fiction', 'Dying Earth']"
583,"['Romance', 'Paranormal Romance', 'Fantasy', 'Paranormal', 'Science Fiction', 'Fiction', 'Science Fiction Romance']"
584,"['Fiction', 'Novels', 'Romance', 'Classics', 'Spanish Literature', 'Literature', 'Audiobook']"
585,"['Fantasy', 'Fiction', 'Epic Fantasy', 'Heroic Fantasy', 'High Fantasy', 'Sword and Sorcery', 'Adventure']"
586,"['Animals', 'Nonfiction', 'Picture Books', 'Childrens', 'Cats', 'Science', 'Biography']"
587,"['Science Fiction', 'Fiction', 'Space Opera', 'Classics', 'Science Fiction Fantasy', 'Mystery', 'Speculative Fiction']"
588,"['Fantasy', 'Dragonlance', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Science Fiction Fantasy', 'Dragons']"
589,"['Nonfiction', 'Essays', 'Race', 'History', 'African American', 'Philosophy', 'Social Justice']"
590,"['Sports', 'Baseball', 'Biography', 'Nonfiction', 'Memoir', 'Humor']"
591,"['German Literature', 'Fiction', 'Novels', 'Nobel Prize', 'Germany', '20th Century']"
592,"['Fantasy', 'Historical Fiction', 'Fiction', 'Historical Fantasy', 'Historical', 'Alternate History', 'High Fantasy']"
593,"['Mystery', 'Historical Fiction', 'Christian', 'Fiction', 'Young Adult', 'Childrens', 'Christian Fiction']"
594,"['History', 'Nonfiction', 'World War II', 'Germany', 'Holocaust', 'European History', 'Historical']"
595,"['Historical Fiction', 'Romance', 'Young Adult', 'Historical', 'Fiction', 'Historical Romance', 'Adult']"
596,"['Fiction', 'Historical Fiction', 'Literary Fiction', 'Novels', 'Contemporary', 'American', 'Literature']"
597,"['Young Adult', 'Fiction', 'Childrens', 'Novels', 'Juvenile']"
598,"['Algeria', 'Fiction', 'Africa', 'France', 'Historical Fiction', 'Literature', 'African Literature']"
599,"['Mystery', 'Historical Fiction', 'Christian', 'Fiction', 'Childrens', 'Young Adult', 'Christian Fiction']"
600,"['Horror', 'Fiction', 'Thriller', 'Fantasy', 'Classics', 'Audiobook', 'Mystery']"
601,"['Fantasy', 'Young Adult', 'Fiction', 'Romance', 'Middle Grade', 'Magic', 'Classics']"
602,"['Fantasy', 'Fiction', 'Humor', 'Comedy', 'Science Fiction Fantasy', 'Magic', 'Adventure']"
603,"['Science Fiction', 'Fiction', 'Fantasy', 'Science Fiction Fantasy', 'Young Adult', 'Audiobook', 'Space']"
604,"['Fantasy', 'Fiction', 'Young Adult', 'Childrens', 'Animals', 'Middle Grade', 'Adventure']"
605,"['Fiction', 'Classics', 'Romance', 'Southern', 'Contemporary', 'Literary Fiction', 'Literature']"
606,"['Picture Books', 'Childrens', 'Fiction', 'Classics', 'Family', 'Love', 'Realistic Fiction']"
607,"['Science Fiction', 'Fiction', 'Classics', 'Science Fiction Fantasy', 'Space Opera', 'Fantasy', 'Novels']"
608,"['Fantasy', 'Young Adult', 'Fiction', 'Magic', 'Adventure', 'Young Adult Fantasy', 'Romance']"
609,"['Mystery', 'Fiction', 'Thriller', 'Crime', 'Legal Thriller', 'Mystery Thriller', 'Suspense']"
610,"['Comics', 'Graphic Novels', 'Batman', 'Fiction', 'Comic Book', 'Graphic Novels Comics', 'Dc Comics']"
611,"['Science Fiction', 'Fiction', 'Space Opera', 'Romance', 'Fantasy', 'Audiobook', 'Science Fiction Fantasy']"
612,"['Science Fiction', 'Space Opera', 'Fiction', 'Fantasy', 'Audiobook', 'Science Fiction Fantasy', 'Adventure']"
613,"['Fiction', 'Japan', 'Historical Fiction', 'Japanese Literature', 'Literature', 'Literary Fiction', 'Asia']"
614,"['Fiction', 'Young Adult', 'Classics', 'Adventure', 'Middle Grade', 'Survival', 'Childrens']"
615,"['Mystery', 'Historical Fiction', 'Fiction', 'Historical', 'Medieval', 'Historical Mystery', 'Crime']"
616,"['Mystery', 'Historical Fiction', 'Fiction', 'Historical', 'Crime', 'Historical Mystery', 'Medieval']"
617,"['Science', 'Nonfiction', 'Biology', 'Philosophy', 'Religion', 'Atheism', 'Popular Science']"
618,"['History', 'Nonfiction', 'Australia', 'World History', 'Historical', 'Travel', '19th Century']"
619,"['Childrens', 'Fiction', 'Young Adult', 'Middle Grade', 'Contemporary', 'Realistic Fiction', 'Juvenile']"
620,"['Fiction', 'Thriller', 'Military Fiction', 'War', 'Action', 'Espionage', 'Suspense']"
621,"['Mystery', 'Fiction', 'Crime', 'Mystery Thriller', 'Detective', 'British Literature', 'Thriller']"
622,"['Fiction', 'Thriller', 'Mystery', 'Suspense', 'Espionage', 'Action', 'Adventure']"
623,"['Mystery', 'Fiction', 'Mystery Thriller', 'Crime', 'Westerns', 'Detective', 'Native Americans']"
624,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Science Fiction Fantasy', 'Canada', 'Arthurian']"
625,"['Plays', 'Drama', 'Fiction', 'Classics', 'Theatre', 'School', 'Historical Fiction']"
626,"['Fantasy', 'Fiction', 'Science Fiction Fantasy', 'Humor', 'Magic', 'Adventure', 'Young Adult']"
627,"['Science Fiction', 'Fiction', 'Space Opera', 'Science Fiction Fantasy', 'Adventure', 'Fantasy', 'Audiobook']"
628,"['Fiction', 'Espionage', 'Thriller', 'Mystery', 'Spy Thriller', 'Crime', 'Novels']"
629,"['Mystery', 'Fiction', 'Thriller', 'Crime', 'Mystery Thriller', 'Suspense', 'Horses']"
630,"['Graphic Novels', 'Comics', 'Nonfiction', 'History', 'Biography', 'Memoir', 'Historical']"
631,"['Fiction', 'Classics', 'Historical Fiction', 'Africa', 'Novels', 'Literature', 'South Africa']"
632,"['History', 'Nonfiction', 'Language', 'Linguistics', 'Reference', 'Writing', 'Literature']"
633,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Science Fiction Fantasy', 'Magic', 'Adventure']"
634,"['Fantasy', 'Science Fiction', 'Dragons', 'Fiction', 'Science Fiction Fantasy', 'Young Adult', 'Romance']"
635,"['Fantasy', 'Dragonlance', 'Fiction', 'High Fantasy', 'Science Fiction Fantasy', 'Epic Fantasy', 'Dragons']"
636,"['Historical Fiction', 'Childrens', 'Fiction', 'Historical', 'Middle Grade', 'Chapter Books', 'Young Adult']"
637,"['Classics', 'Childrens', 'Fiction', 'Picture Books', 'Short Stories', 'Fantasy', 'Animals']"
638,"['Writing', 'Nonfiction', 'Reference', 'Self Help', 'Memoir', 'Poetry', 'Crafts']"
639,"['Science Fiction', 'Fiction', 'Time Travel', 'Fantasy', 'Audiobook', 'Science Fiction Fantasy', 'Romance']"
640,"['History', 'Science', 'Nonfiction', 'Physics', 'War', 'Politics', 'World War II']"
641,"['Fiction', 'Coming Of Age', 'Southern', 'Young Adult', 'Contemporary', 'Adult Fiction', 'Literary Fiction']"
642,"['Christian Fiction', 'Fiction', 'Christian', 'Fantasy', 'Religion', 'Thriller', 'Spirituality']"
643,"['Fiction', 'Mystery', 'Humor', 'Crime', 'Comedy', 'Thriller', 'Mystery Thriller']"
644,"['Fiction', 'Novels', 'Literature', 'Literary Fiction', 'American', 'Classics', 'Sports']"
645,"['Young Adult', 'Science Fiction', 'Fiction', 'Childrens', 'Middle Grade', 'Space', 'Fantasy']"
646,"['Plays', 'Drama', 'Classics', 'School', 'Fiction', 'Read For School', 'Historical Fiction']"
647,"['Mystery', 'Fiction', 'Crime', 'British Literature', 'Mystery Thriller', 'Detective', 'Cozy Mystery']"
648,"['Mystery', 'Fiction', 'Cats', 'Cozy Mystery', 'Animals', 'Crime', 'Mystery Thriller']"
649,"['Nonfiction', 'Animals', 'Dogs', 'Short Stories', 'Biography', 'Memoir', 'Humor']"
650,"['Mystery', 'Fiction', 'Crime', 'Thriller', 'Mystery Thriller', 'Suspense', 'Historical Fiction']"
651,"['Science Fiction', 'Cyberpunk', 'Fiction', 'Science Fiction Fantasy', 'Dystopia', 'Novels', 'Fantasy']"
652,"['Fiction', 'Fantasy', 'Science Fiction', 'Contemporary', 'Scotland', 'Thriller', 'Literature']"
653,"['Science Fiction', 'Fiction', 'Time Travel', 'Mystery', 'Post Apocalyptic', 'Speculative Fiction', 'Fantasy']"
654,"['Fantasy', 'Young Adult', 'Fiction', 'Science Fiction', 'Childrens', 'Classics', 'Time Travel']"
655,"['Picture Books', 'Childrens', 'Animals', 'Fiction', 'Art', 'Fantasy', 'Poetry']"
656,"['Fantasy', 'Fiction', 'Science Fiction', 'Science Fiction Fantasy', 'Epic Fantasy', 'Audiobook', 'High Fantasy']"
657,"['Horror', 'Middle Grade', 'Young Adult', 'Fiction', 'Mystery', 'Childrens', 'Paranormal']"
658,"['Film', 'Nonfiction', 'Art', 'Reference', 'Media Tie In', 'Cult Classics', 'Cultural']"
659,"['Manga', 'Graphic Novels', 'Comics', 'LGBT', 'Queer', 'Mystery', 'Shojo']"
660,"['Fantasy', 'Fiction', 'Romance', 'Science Fiction Fantasy', 'Sword and Sorcery', 'High Fantasy', 'Adventure']"
661,"['Science Fiction', 'Cyberpunk', 'Fiction', 'Short Stories', 'Science Fiction Fantasy', 'Fantasy', 'Dystopia']"
662,"['Historical Fiction', 'Fiction', 'Novels', 'Africa', 'France', 'Literature', 'Historical']"
663,"['Fantasy', 'Dragonlance', 'Fiction', 'Science Fiction Fantasy', 'High Fantasy', 'Epic Fantasy', 'Dragons']"
664,"['Young Adult', 'Childrens', 'Fiction', 'Middle Grade', 'Teen', 'Contemporary', 'Realistic Fiction']"
665,"['Nonfiction', 'Humor', 'Self Help', 'Philosophy', 'Essays', 'Inspirational', 'Short Stories']"
666,"['Fiction', 'Portugal', 'Magical Realism', 'Portuguese Literature', 'Literature', 'Nobel Prize', 'Novels']"
667,"['Fantasy', 'Dragonlance', 'Fiction', 'Science Fiction Fantasy', 'High Fantasy', 'Epic Fantasy', 'Dragons']"
668,"['Historical Fiction', 'Historical', 'Fiction', 'Tudor Period', 'British Literature', '16th Century', 'Romance']"
669,"['Fiction', 'British Literature', 'Literary Fiction', 'Humor', 'Literature', 'Classics', 'Novels']"
670,"['Picture Books', 'Childrens', 'Animals', 'Storytime', 'Fiction', 'Transport', 'Humor']"
671,"['Nonfiction', 'Memoir', 'Biography', 'Classics', 'Romance', 'France', 'Autobiography']"
672,"['Mystery', 'Crime', 'Fiction', 'Detective', 'Noir', 'Thriller', 'Mystery Thriller']"
673,"['Nonfiction', 'Philosophy', 'Essays', 'Cultural', 'Theory', 'Italian Literature', 'Sociology']"
674,"['Fantasy', 'Science Fiction', 'Science Fiction Fantasy', 'Fiction']"
675,"['Fiction', 'Novels', 'American', 'Literature', 'Literary Fiction', 'Jewish', 'Religion']"
676,"['Fiction', 'German Literature', 'Classics', 'Literature', 'Novels', 'Literary Fiction', '20th Century']"
677,"['Adventure', 'Fiction', 'Thriller', 'Action', 'Mystery', 'Suspense', 'Mystery Thriller']"
678,"['Fantasy', 'Urban Fantasy', 'Fiction', 'Science Fiction Fantasy', 'Horror', 'Canada', 'Paranormal']"
679,"['Young Adult', 'Sports', 'Realistic Fiction', 'Teen', 'School', 'Coming Of Age', 'Contemporary']"
680,"['Short Stories', 'Fiction', 'Canada', 'Canadian Literature', 'Literary Fiction', 'Stories', '20th Century']"
681,"['History', 'Civil War', 'Nonfiction', 'American History', 'American Civil War', 'War', 'Military History']"
682,"['Historical Fiction', 'Fiction', 'Feminism', 'Witches', 'Historical', 'France', 'Fantasy']"
683,"['Nonfiction', 'History', 'Holocaust', 'Memoir', 'Philosophy', 'War', 'Biography']"
684,"['Horror', 'Short Stories', 'Fiction', 'Ghost Stories', 'Anthologies', 'Ghosts', 'Classics']"
685,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Science Fiction Fantasy', 'Arthurian', 'Canada']"
686,"['Fantasy', 'Fiction', 'Dragons', 'Young Adult', 'High Fantasy', 'Adventure', 'Romance']"
687,"['Science Fiction', 'Fiction', 'Novels', 'Science Fiction Fantasy']"
688,"['Science Fiction', 'Fiction', 'Science Fiction Fantasy', 'Speculative Fiction', 'Fantasy', 'Classics', 'Novels']"
689,"['Horror', 'Fiction', 'Fantasy', 'Audiobook', 'Classics', 'Gothic', 'Thriller']"
690,"['Fiction', 'German Literature', 'Germany', 'Classics', 'Literature', 'Nobel Prize', 'Novels']"
691,"['Historical Fiction', 'Ireland', 'Fiction', 'Pirates', 'Historical', 'Fantasy', 'Irish Literature']"
692,"['Romance', 'Fiction', 'Chick Lit', 'Contemporary', 'Adult', 'Contemporary Romance', 'Novels']"
693,"['Fiction', 'Short Stories', 'Italian Literature', 'Italy', 'Literature', 'Classics', 'Literary Fiction']"
694,"['Politics', 'Nonfiction', 'Economics', 'History', 'American History', 'Government', 'Memoir']"
695,"['Nonfiction', 'History', 'Environment', 'Science', 'Politics', 'Nature', 'American History']"
696,"['Nonfiction', 'History', 'Feminism', 'Memoir', 'Biography', 'Biography Memoir', 'Class']"
697,"['Fiction', 'Japan', 'Japanese Literature', 'Literature', 'Novels', 'Contemporary', 'Asia']"
698,"['Science', 'Picture Books', 'Childrens', 'Nonfiction', 'School', 'Adventure', 'Humor']"
699,"['Mystery', 'Cozy Mystery']"
700,"['Fiction', 'Classics', 'Historical Fiction', 'Magical Realism', 'Literature', 'Historical', 'School']"
701,"['Horror', 'Fiction', 'Thriller', 'Mystery', 'Suspense', 'Mystery Thriller', 'Adult']"
702,"['Fantasy', 'Fiction', 'Horror', 'Science Fiction', 'Adventure', 'Westerns', 'Audiobook']"
703,"['Fantasy', 'Fiction', 'Humor', 'Comedy', 'Science Fiction Fantasy', 'Audiobook', 'Magic']"
704,"['Graphic Novels', 'Fiction', 'Science Fiction', 'Fantasy', 'Graphic Novels Comics', 'Classics', 'Comic Book']"
705,"['Comics', 'Humor', 'Graphic Novels', 'Fiction', 'Childrens', 'Comedy', 'Graphic Novels Comics']"
706,"['Fantasy', 'Fiction', 'Humor', 'Comedy', 'Magic', 'Science Fiction Fantasy', 'Witches']"
707,"['Fiction', 'Historical Fiction', 'LGBT', 'Classics', 'Queer', 'Historical', 'Chick Lit']"
708,"['Fiction', 'Classics', 'Literature', 'Novels', 'Contemporary', 'New York', 'Literary Fiction']"
709,"['Horror', 'Fiction', 'Dystopia', 'Thriller', 'Science Fiction', 'Fantasy', 'Audiobook']"
710,"['Graphic Novels', 'Comics', 'Nonfiction', 'History', 'Biography', 'Memoir', 'Historical']"
711,"['Fiction', 'Thriller', 'Mystery', 'Suspense', 'Espionage', 'Action', 'Military Fiction']"
712,"['Fiction', 'Romance', 'Japan', 'Japanese Literature', 'Classics', 'Novels', 'Literary Fiction']"
713,"['Fiction', 'Young Adult', 'Classics', 'Adventure', 'Middle Grade', 'Survival', 'Childrens']"
714,"['Science Fiction', 'Fiction', 'Space Opera', 'Science Fiction Fantasy', 'Space', 'Fantasy', 'Cultural']"
715,"['Science Fiction', 'Fiction', 'Fantasy', 'Humor', 'Mystery', 'Comedy', 'Science Fiction Fantasy']"
716,"['Fantasy', 'Fiction', 'Horror', 'Young Adult', 'Dragons', 'Thriller', 'Adventure']"
717,"['Historical Fiction', 'Fiction', 'Historical', 'British Literature', 'Epic', 'Audiobook', 'Novels']"
718,"['Fiction', 'Mystery', 'American', 'Novels', 'Literature', 'Contemporary', 'New York']"
719,"['Fiction', 'Historical Fiction', 'Romance', 'Chick Lit', 'British Literature', 'Historical', 'Family']"
720,"['Fiction', 'Historical Fiction', 'Literary Fiction', 'Classics', 'War', 'British Literature', 'Novels']"
721,"['Fantasy', 'Fiction', 'Young Adult', 'Childrens', 'Animals', 'Middle Grade', 'Adventure']"
722,"['Mystery', 'Fiction', 'Crime', 'Noir', 'Historical Fiction', 'True Crime', 'Thriller']"
723,"['Nonfiction', 'History', 'Politics', 'Science', 'LGBT', 'Medicine', 'Queer']"
724,"['Young Adult', 'Fantasy', 'Magical Realism', 'Mythology', 'Fiction', 'Middle Grade', 'Audiobook']"
725,"['Fantasy', 'Fiction', 'Alternate History', 'Science Fiction', 'Historical Fiction', 'Science Fiction Fantasy', 'Historical']"
726,"['Horror', 'Fiction', 'Science Fiction', 'Thriller', 'Fantasy', 'Aliens', 'Supernatural']"
727,"['Fantasy', 'Urban Fantasy', 'Fiction', 'Romance', 'Young Adult', 'Fae', 'Paranormal']"
728,"['Fiction', 'Ireland', 'Music', 'Irish Literature', 'Humor', 'Contemporary', 'Comedy']"
729,"['Fiction', 'Westerns', 'Contemporary', 'Literature', 'Novels', 'Literary Fiction', 'Humor']"
730,"['Fiction', 'Magical Realism', 'Historical Fiction', 'Classics', 'Romance', 'Spanish Literature', 'Latin American']"
731,"['Fiction', 'Humor', 'Audiobook', 'Contemporary', 'Mental Health', 'Novels', 'Adult Fiction']"
732,"['Mystery', 'Fiction', 'Thriller', 'Crime', 'Mystery Thriller', 'Suspense', 'Horses']"
733,"['Mystery', 'Fiction', 'Cats', 'Cozy Mystery', 'Animals', 'Crime', 'Detective']"
734,"['Westerns', 'Fiction', 'Mystery', 'Historical Fiction', 'Fantasy', 'Horror', 'Science Fiction']"
735,"['Mystery', 'Crime', 'Fiction', 'Audiobook', 'Thriller', 'Mystery Thriller', 'British Literature']"
736,"['Fiction', 'Canada', 'Historical Fiction', 'Literary Fiction', 'Canadian Literature', 'Historical', 'Literature']"
737,"['Science Fiction', 'Fiction', 'Space Opera', 'Hugo Awards', 'Science Fiction Fantasy', 'Fantasy', 'Aliens']"
738,"['Fiction', 'Africa', 'Nigeria', 'African Literature', 'Historical Fiction', 'Classics', 'Novels']"
739,"['Mystery', 'Fiction', 'Cozy Mystery', 'Cats', 'Animals', 'Crime', 'Detective']"
740,"['Fantasy', 'Pirates', 'Fiction', 'Historical Fiction', 'Adventure', 'Historical', 'Horror']"
741,"['Nonfiction', 'History', 'Biography', 'Holocaust', 'Memoir', 'World War II', 'Classics']"
742,"['Science Fiction', 'Fiction', 'Science Fiction Fantasy', 'Space', 'Classics', 'Novels', 'Adventure']"
743,"['Fiction', 'Childrens', 'Middle Grade', 'Young Adult', 'Realistic Fiction', 'Humor', 'School']"
744,"['Fantasy', 'Fiction', 'Young Adult', 'High Fantasy', 'Magic', 'Science Fiction Fantasy', 'Adventure']"
745,"['Mystery', 'Fiction', 'Thriller', 'Crime', 'Legal Thriller', 'Mystery Thriller', 'Suspense']"
746,"['Mystery', 'Fiction', 'Thriller', 'Crime', 'Mystery Thriller', 'Horses', 'Suspense']"
747,"['Childrens', 'Picture Books', 'Animals', 'Dogs', 'Fiction', '1st Grade', 'Chapter Books']"
748,"['Fiction', 'Hungary', 'Historical Fiction', 'Classics', 'Hungarian Literature', 'Literary Fiction', 'Novels']"
749,"['Science Fiction', 'Fiction', 'Fantasy', 'Science Fiction Fantasy', 'Aliens', 'Post Apocalyptic', 'Dystopia']"
750,"['Romance', 'Romantic Suspense', 'Fiction', 'Contemporary Romance', 'Contemporary', 'Mystery', 'Suspense']"
751,"['Mystery', 'Crime', 'Fiction', 'Scotland', 'Thriller', 'Mystery Thriller', 'Detective']"
752,"['Fiction', 'Spanish Literature', 'Literature', 'Latin American', 'Novels', 'Latin American Literature', 'Contemporary']"
753,"['Mystery', 'Fiction', 'Crime', 'Thriller', 'Mystery Thriller', 'Detective', 'Suspense']"
754,"['Mystery', 'Fiction', 'Crime', 'Detective', 'Thriller', 'Mystery Thriller', 'Hard Boiled']"
755,"['Historical Fiction', 'Fiction', 'Civil War', 'Historical', 'War', 'Romance', 'Classics']"
756,"['Fiction', 'Thriller', 'Mystery', 'Medical', 'Horror', 'Science Fiction', 'Mystery Thriller']"
757,"['Mystery', 'Fiction', 'Crime', 'Mystery Thriller', 'Thriller', 'Detective', 'Suspense']"
758,"['Mystery', 'Fiction', 'Crime', 'Thriller', 'Mystery Thriller', 'Suspense', 'Audiobook']"
759,"['Science Fiction', 'Fiction', 'Fantasy', 'Historical Fiction', 'Science Fiction Fantasy', 'Historical', 'Time Travel']"
760,"['Comics', 'Graphic Novels', 'Batman', 'Fiction', 'Dc Comics', 'Graphic Novels Comics', 'Comic Book']"
761,"['Fantasy', 'Horror', 'Fiction', 'Dark Fantasy', 'Science Fiction Fantasy', 'Science Fiction', 'Urban Fantasy']"
762,"['Fantasy', 'Fiction', 'Science Fiction Fantasy', 'Magic', 'Adventure', 'Humor', 'High Fantasy']"
763,"['Fantasy', 'Fiction', 'Magical Realism', 'Horror', 'Urban Fantasy', 'Speculative Fiction', 'Contemporary']"
764,"['Science Fiction', 'Fiction', 'Fantasy', 'War', 'Speculative Fiction', 'Novels', 'Military Science Fiction']"
765,"['Fantasy', 'Fiction', 'Science Fiction', 'Science Fiction Fantasy', 'Epic Fantasy', 'Audiobook', 'High Fantasy']"
766,"['Fantasy', 'Fiction', 'Young Adult', 'Science Fiction Fantasy', 'Magic', 'High Fantasy', 'Epic Fantasy']"
767,"['Fiction', 'Chick Lit', 'Ireland', 'Romance', 'Historical Fiction', 'Irish Literature', 'Contemporary']"
768,"['Nonfiction', 'Animals', 'Christmas', 'Cats', 'Memoir', 'Biography', 'Holiday']"
769,"['Fiction', 'Philosophy', 'Literary Fiction', 'Literature', 'Novels', 'British Literature', '20th Century']"
770,"['Science Fiction', 'Fiction', 'Thriller', 'Horror', 'Mystery', 'Suspense', 'Science Fiction Fantasy']"
771,"['Fiction', 'Classics', 'Literary Fiction', 'Novels', 'Historical Fiction', 'Literature', 'Book Club']"
772,"['Mystery', 'Historical Fiction', 'Fiction', 'Historical', 'Historical Mystery', 'Crime', 'Medieval']"
773,"['Childrens', 'Picture Books', 'Fiction', 'Dogs', 'Animals', 'Chapter Books', '2nd Grade']"
774,"['Philosophy', 'Nonfiction', 'Education', 'Politics', 'History', 'Cultural', 'Sociology']"
775,"['Science Fiction', 'Fiction', 'Fantasy', 'Dystopia', 'Feminism', 'Post Apocalyptic', 'Science Fiction Fantasy']"
776,"['Mystery', 'Fiction', 'Crime', 'Thriller', 'Mystery Thriller', 'Detective', 'Noir']"
777,"['Mystery', 'Fiction', 'Crime', 'Thriller', 'Mystery Thriller', 'Suspense', 'British Literature']"
778,"['Feminism', 'Nonfiction', 'Gender', 'Science', 'Gender Studies', 'Psychology', 'Queer']"
779,"['Lds Fiction', 'Fiction', 'Lds', 'Romance', 'Religion', 'Young Adult', 'Christian Fiction']"
780,"['Poetry', 'Nonfiction', 'Feminism', 'Theory', 'Race', 'Queer', 'Memoir']"
781,"['Plays', 'Drama', 'Fantasy', 'Fiction', 'Theatre', 'Musicals', 'Classics']"
782,"['Short Stories', 'Fiction', 'Poetry', 'Female Authors', 'Literary Fiction']"
783,"['Fiction', 'Military Fiction', 'War', 'Thriller', 'Historical Fiction', 'Action', 'Alternate History']"
784,['Fiction']
785,"['History', 'Philosophy', 'Theory', 'Nonfiction', 'Criticism', 'Academic', '20th Century']"
786,"['Mystery', 'Fiction', 'Cozy Mystery', 'Humor', 'Audiobook', 'College']"
787,"['Fiction', 'Coming Of Age', 'Southern', 'Young Adult', 'Contemporary', 'Adult Fiction', 'Literary Fiction']"
788,"['Mystery', 'Crime', 'Fiction', 'Noir', 'Thriller', 'Detective', 'Suspense']"
789,"['China', 'Fiction', 'Historical Fiction', 'Asia', 'Nobel Prize', 'Chinese Literature', 'Novels']"
790,"['Biography', 'Nonfiction', 'History', 'Biography Memoir', 'Literature', 'Classics', 'LGBT']"
791,"['Fantasy', 'Childrens', 'Fiction', 'Dragons', 'Classics', 'Chapter Books', 'Middle Grade']"
792,"['Science Fiction', 'Fantasy', 'Fiction', 'Science Fiction Fantasy', 'Speculative Fiction', 'Aliens', 'Graphic Novels']"
793,"['Poetry', 'Nobel Prize', 'Post Colonial']"
794,"['Historical Romance', 'Romance', 'Historical', 'Historical Fiction', 'Regency', 'Fiction', 'Adult']"
795,"['Fantasy', 'Science Fiction', 'Fiction', 'Science Fiction Fantasy', 'Speculative Fiction', 'Novels', 'Literature']"
796,"['Fiction', 'Contemporary', 'LGBT', 'Novels', 'American', 'Literary Fiction', 'Literature']"
797,"['Fiction', 'Historical Fiction', 'Magical Realism', 'LGBT', 'Queer', 'Historical', 'Fantasy']"
798,"['Science Fiction', 'Short Stories', 'Anthologies', 'Fiction', 'Collections', 'Fantasy']"
799,"['Fiction', 'Historical Fiction', 'Westerns', 'Literature', 'Historical', 'Literary Fiction', 'Audiobook']"
800,"['Childrens', 'Fiction', 'Classics', 'Fantasy', 'Middle Grade', 'Young Adult', 'Humor']"
801,"['Horror', 'Fiction', 'Thriller', 'Mystery', 'Crime', 'Classics', 'Mystery Thriller']"
802,"['Science', 'Nonfiction', 'Physics', 'History', 'Classics', 'Philosophy', 'Astronomy']"
803,"['Comics', 'Humor', 'Graphic Novels', 'Fiction', 'Childrens', 'Graphic Novels Comics', 'Comedy']"
804,"['Fiction', 'Fantasy', 'Philosophy', 'Novels', 'Spirituality', 'Self Help', 'Classics']"
805,"['Fantasy', 'Fiction', 'Humor', 'Comedy', 'Witches', 'Science Fiction Fantasy', 'Magic']"
806,"['Horror', 'Fantasy', 'Vampires', 'Fiction', 'Paranormal', 'Supernatural', 'Urban Fantasy']"
